edu_code,current_year,class_10,class_12,cgpa,income,gender_code,category_code,is_obc_ncl,is_ews,state_code,has_income_cert,has_cat_cert,has_dom_cert,has_disability,disability_pct,is_minority,is_first_grad,is_single_girl,is_orphan,is_single_parent,is_ward_defense,is_farmer,sch_type_code,sch_max_income,sch_min_cgpa,sch_min_marks,sch_target_cat_code,sch_target_gender_code,sch_state_code,is_eligible,match_tier
4,1,67.9392241254065,46.30620928828419,6.967078836377548,124312.03906019327,1,4,0,0,13,0,1,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,7.0,75.0,0,2,13,0,0
2,2,51.86459139751679,57.11998086804115,0.0,389020.40717774426,2,1,0,0,10,1,0,1,0,0.0,0,0,1,0,0,0,0,1,450000.0,0.0,60.0,0,0,0,0,0
4,4,91.63041191639226,63.668963119817434,8.884363189070543,91846.22407090967,3,1,0,0,10,1,0,1,0,0.0,0,0,0,0,1,0,0,3,450000.0,6.0,60.0,3,0,0,0,0
4,2,67.62560008989034,97.14101874054555,7.896993479498059,394544.6427081589,2,2,1,0,6,1,1,1,0,0.0,1,0,1,0,0,0,1,1,250000.0,7.0,50.0,0,2,0,0,0
4,2,85.66807527044716,68.6156035336189,7.981914950495311,727068.3166794592,1,3,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,1,9999999.0,0.0,60.0,2,0,0,0,0
4,3,92.46247769770187,71.96081952229184,8.917265629645604,174219.8021902843,2,3,0,0,3,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,6.0,70.0,2,0,0,0,0
5,1,62.307325370597354,53.374623327475334,8.167422681181296,414448.09053902206,1,2,0,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,50.0,2,2,0,0,0
5,4,78.36630277363643,92.33330254025603,8.605451273886935,699228.3369711677,2,3,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,8.0,70.0,0,0,0,0,0
2,3,84.3006736685129,51.10566701268891,0.0,717978.0305137641,1,3,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,60.0,4,0,23,0,0
4,4,78.14967653097563,87.28757756720418,9.347388832146187,1170809.9769016607,1,2,0,0,15,0,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,70.0,0,0,15,0,0
4,1,61.644932625607254,64.344870595181,7.48488088155988,374705.53406247206,1,2,1,0,10,1,1,1,0,0.0,0,1,0,0,0,0,1,2,150000.0,0.0,80.0,0,0,10,0,0
4,2,68.84846324729415,46.19575158035945,8.828313710552742,2022920.8053923168,1,1,0,0,7,0,0,1,0,0.0,1,0,0,0,0,0,0,1,800000.0,6.0,0.0,6,0,0,0,0
4,3,60.07918811053207,51.54927693617206,8.065341694923003,692146.7224566375,2,1,0,0,8,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,50.0,0,2,0,0,0
4,4,76.21029116476622,83.84042678528652,8.073212632547364,210409.5402402001,1,1,0,0,19,1,0,1,0,0.0,0,0,0,0,0,1,0,1,250000.0,6.0,0.0,0,0,0,1,3
5,2,88.48608199361409,86.89531128840316,7.44796453595756,244371.68476847286,3,5,0,1,17,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,6.0,60.0,0,0,0,1,3
4,4,84.2163015578047,61.28573648785054,9.643191098901493,2019690.343181556,1,2,0,0,20,0,1,1,0,0.0,0,1,0,0,0,0,1,3,600000.0,0.0,0.0,0,0,0,0,0
4,2,64.69374917352381,51.031926796557045,9.254282838902636,149504.71439989738,1,2,1,0,15,1,1,1,0,0.0,1,0,0,0,0,0,0,1,450000.0,0.0,70.0,0,0,0,0,0
4,2,59.788961533336135,96.03169462552202,6.645034599502444,219127.68902343986,2,4,0,0,7,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,7.5,60.0,2,0,7,0,0
2,3,55.20525619819742,92.50993501514006,0.0,147215.94808345108,1,5,0,1,8,1,1,1,1,52.20166529660112,0,0,0,0,0,0,1,1,9999999.0,7.0,80.0,2,2,0,0,0
4,1,75.61259399835902,90.90787488737112,6.348866402515991,236728.5036566868,1,5,0,1,12,1,0,1,0,0.0,1,0,0,0,0,0,0,3,9999999.0,7.0,60.0,3,0,0,0,0
4,4,94.60342338006026,62.7173391782196,5.627611554897709,421232.1377038102,1,1,0,0,15,1,0,1,0,0.0,0,1,0,0,0,0,0,1,9999999.0,6.0,50.0,0,2,0,0,0
5,3,70.05444394525443,91.34951175435381,8.50869979039647,673530.3217206867,2,3,0,0,17,1,1,0,0,0.0,0,1,0,0,0,0,0,2,250000.0,7.5,70.0,4,2,17,0,0
4,4,70.96917674291007,72.4297213110716,6.413550655317568,1997600.2093184765,1,2,0,0,2,0,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,60.0,0,0,0,0,0
4,4,93.07149572235085,92.84344960130946,6.414888598852332,417221.9158969699,1,1,0,0,12,1,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,60.0,0,0,0,0,0
5,3,79.43190053838312,71.2606212562931,7.0573731508641195,210448.4144857028,2,5,0,1,6,1,1,0,0,0.0,1,0,1,0,0,0,0,2,9999999.0,0.0,50.0,3,0,6,0,0
4,3,75.8009678123365,58.53483930106595,8.895641398408394,395913.0662345277,2,3,0,0,20,1,1,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.0,0.0,4,0,0,0,0
4,1,73.6666138034766,87.54750709510866,9.290985380786598,444718.0026022179,1,5,0,1,12,1,1,1,0,0.0,0,1,0,0,0,0,1,3,450000.0,7.0,60.0,1,2,0,0,0
4,4,52.460512108215916,79.0694342150519,5.3273635337799154,246248.15290853987,1,4,0,0,22,1,1,1,0,0.0,1,1,0,0,0,0,0,1,450000.0,6.0,0.0,0,0,0,0,0
4,2,82.35675987808372,88.34234719781193,5.4927883263591415,244145.999925289,2,2,1,0,10,1,1,1,0,0.0,1,1,0,0,0,0,0,3,150000.0,0.0,70.0,0,2,0,0,0
4,1,80.47655840389426,87.00369525879458,8.757090895592638,690772.7554566374,2,1,0,0,19,1,0,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,7.0,60.0,4,2,19,0,0
2,4,90.99207121260572,83.1125447187045,0.0,237816.78721422047,1,4,0,0,7,0,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,8.0,0.0,0,0,7,1,2
4,4,82.052157881537,93.88937455415471,7.021371223778758,183092.21412002668,2,1,0,0,3,1,0,0,0,0.0,1,1,0,0,0,0,0,2,800000.0,7.0,60.0,0,0,3,1,3
5,1,74.38353998809214,60.903759253540855,5.987531653191557,732170.4060460083,2,2,1,0,23,1,1,1,0,0.0,1,1,1,0,0,0,0,3,600000.0,0.0,50.0,0,0,0,0,0
4,2,66.79991938036518,95.31645107399756,5.251597461754306,212832.05912232772,2,2,0,0,20,1,1,0,0,0.0,1,0,1,0,0,0,0,1,800000.0,6.0,0.0,4,0,0,0,0
5,1,56.945096933799086,46.654521333328276,7.552416883537511,113238.09699097612,2,2,1,0,4,1,1,1,0,0.0,0,0,0,1,0,0,1,2,9999999.0,0.0,0.0,0,0,4,1,2
4,4,94.35796060382854,95.9762424890142,6.667771020695669,705956.0202184386,2,2,1,0,11,0,1,1,0,0.0,0,0,0,0,0,0,0,1,9999999.0,7.0,50.0,2,0,0,0,0
2,4,73.11293012348926,96.12313318891768,0.0,746353.4437629719,2,3,0,0,1,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,70.0,0,0,0,0,0
4,1,71.73957083743544,62.89013718023362,6.814322893523411,189824.655319167,2,1,0,0,21,0,0,1,0,0.0,1,1,0,0,0,0,1,1,9999999.0,0.0,0.0,3,0,0,0,0
4,1,89.41750456802026,70.32593386487369,9.067729373322969,183046.6225046451,2,3,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,0,3,800000.0,6.0,50.0,3,0,0,1,3
5,1,65.33822550547704,74.56538140389861,7.728646163883109,400006.95340248034,1,5,0,1,10,0,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,7.0,75.0,0,0,0,0,0
4,2,81.94818889885663,91.23136050836439,9.527180116957872,392007.55024650233,2,2,1,0,1,1,1,1,0,0.0,0,0,1,0,0,0,1,2,150000.0,7.5,75.0,0,0,1,0,0
4,3,74.40235152356227,86.25878021227608,8.895151109130007,248879.36788419494,2,1,0,0,7,1,0,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,0.0,60.0,0,0,0,0,0
3,1,75.76958250560186,62.74708909104029,0.0,139578.3360250344,2,3,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,50.0,0,0,0,1,2
4,1,84.71401079337004,95.34744195248923,9.371309737258118,73766.94628855295,1,3,0,0,16,1,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,6.0,50.0,0,2,0,0,0
3,4,94.8209285813735,96.62645121632545,0.0,141024.35469044646,2,1,0,0,7,0,0,0,1,78.21981021686548,0,1,0,0,0,0,0,1,250000.0,8.5,75.0,3,0,0,0,0
2,3,82.07086611001439,93.18382404945604,0.0,195744.9601304014,2,2,1,0,18,1,1,1,0,0.0,0,0,1,0,0,0,0,1,800000.0,6.0,50.0,0,0,0,1,3
5,2,85.2518154318036,45.1197617768268,5.862176047939883,1981283.2307226197,1,1,0,0,8,0,0,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,70.0,0,0,0,0,0
4,4,58.83992178811695,71.91228846281545,7.742969311801281,240271.53079842194,1,2,1,0,3,0,0,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,7.0,0.0,4,2,3,0,0
4,3,58.37120362223419,92.76465774788554,9.789558246058142,416365.65459988354,2,3,0,0,20,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,6.0,50.0,0,0,20,1,2
4,1,67.1755589403292,54.20081653965334,8.068541979520315,170554.70020047727,2,4,0,0,12,0,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,8.5,50.0,2,2,0,0,0
4,1,88.26992816935183,77.07531651177607,8.379227449756968,106345.58223880382,1,1,0,0,14,0,0,1,1,47.69065763471802,1,1,0,0,0,0,0,2,250000.0,0.0,50.0,0,0,14,1,3
4,2,57.101140482091026,74.94377617345941,8.093800177178625,89792.76391640093,1,2,1,0,6,0,1,1,0,0.0,1,1,0,0,0,0,1,1,600000.0,0.0,70.0,0,0,0,1,3
4,4,51.28860160269578,91.1127676358453,6.917720764526964,114529.61171961742,2,2,1,0,22,1,0,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,0.0,60.0,0,0,0,1,3
4,3,66.96174154960192,83.73577901035668,6.851277362374047,1191141.6420051197,1,2,0,0,8,0,1,1,0,0.0,0,1,0,0,0,0,0,1,9999999.0,0.0,70.0,4,0,0,0,0
4,4,62.020454506412534,88.07418567265569,8.74513464769571,399001.47200695984,2,2,1,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,50.0,0,0,0,0,0
2,4,97.60417825191163,95.33810748227339,0.0,104571.6569195489,1,2,1,0,18,0,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,0.0,0.0,1,2,0,0,0
4,4,52.29258251322601,47.72378929892663,8.55672224081145,202157.44870189266,2,1,0,0,17,1,0,1,1,63.461092225031976,0,0,1,0,0,0,0,2,800000.0,0.0,60.0,3,0,17,0,0
2,4,84.93277231236877,50.538812101871734,0.0,670582.4926946632,1,4,0,0,20,1,1,1,0,0.0,0,0,0,0,0,0,0,1,9999999.0,0.0,60.0,6,0,0,0,0
5,2,71.57594694152931,93.99998206116607,7.327386640914318,100303.73033907863,1,2,1,0,11,1,1,1,1,75.34341552980491,0,0,0,0,1,0,0,3,250000.0,6.0,80.0,4,0,0,0,0
4,4,59.94473418474401,73.49953507586359,9.316479910229585,181647.49609990153,1,1,0,0,14,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,70.0,0,2,14,0,0
4,1,82.25821577356618,47.03044325039721,6.769397907844465,423894.7131336077,2,2,1,0,21,1,1,1,0,0.0,0,0,1,0,0,0,0,1,600000.0,0.0,75.0,0,0,21,0,0
3,2,93.15135918227705,69.98921527253701,0.0,201473.37179725413,2,1,0,0,21,0,0,1,1,48.0084540107929,0,1,0,0,0,0,0,2,450000.0,7.0,60.0,4,2,21,0,0
4,1,73.01017557556949,66.66612247002146,7.127423287611263,210602.462199873,1,2,1,0,21,1,1,1,0,0.0,0,0,0,0,0,0,1,2,600000.0,7.0,75.0,0,2,21,0,0
4,3,61.57999562554974,60.804916501973494,8.896443845041276,384942.2692146277,1,1,0,0,19,0,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,7.5,50.0,0,2,19,0,0
5,3,77.39411368201546,71.31733509695044,8.690819410908123,227761.59881503042,2,1,0,0,9,1,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,7.0,60.0,0,0,9,0,0
5,3,91.99305680931128,59.746162020599506,9.551858504586905,1219011.530347594,2,1,0,0,9,0,0,1,0,0.0,0,1,0,0,0,0,1,2,450000.0,6.0,75.0,4,0,9,0,0
5,1,69.58289509070926,97.56809410376925,6.112596790988523,204833.68254281566,2,2,1,0,14,1,0,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,0.0,60.0,0,2,14,1,3
4,2,60.17868298463915,66.81249025175111,7.641909579821794,386115.53789430606,2,1,0,0,5,1,0,1,0,0.0,0,0,1,0,0,0,0,2,600000.0,0.0,0.0,2,0,5,0,0
4,2,85.72612272620685,96.07401689568488,5.192195865779133,207467.76752837852,2,3,0,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,60.0,0,2,0,0,0
4,2,57.78141867756703,74.863473236071,5.430519628285089,242705.51613026805,2,1,0,0,5,1,0,1,0,0.0,0,1,0,0,0,0,0,3,800000.0,7.0,0.0,0,0,0,0,0
2,3,93.88928613328883,71.10899937622831,0.0,186923.3639017102,2,3,0,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.0,60.0,2,0,0,0,0
4,3,78.36388691785358,80.84558000782022,6.837688418236011,673177.6845724386,1,3,0,0,21,0,0,1,1,41.52829120377633,1,0,0,0,0,0,0,2,250000.0,7.0,50.0,0,0,21,0,0
4,2,65.72450217377605,61.65214211168648,7.78292512568378,709279.4013358522,2,4,0,0,15,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,7.5,60.0,0,2,0,0,0
4,1,88.23840288076102,50.282426486972334,7.985540905887724,100770.15782264752,2,3,0,0,7,1,1,1,0,0.0,0,1,1,0,0,0,0,3,450000.0,6.0,70.0,0,0,0,0,0
5,4,90.8772835723985,87.69713360240651,6.715720400965097,241305.58296164736,1,5,0,1,8,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,0.0,0.0,0,0,0,1,3
4,1,77.21168178378934,79.79926759038014,6.182167956236402,103180.99700590124,2,1,0,0,18,0,0,1,0,0.0,0,1,0,0,0,0,0,2,250000.0,0.0,50.0,0,2,18,1,3
4,2,86.4321796048439,74.31507513816776,8.255575525855797,391318.31620626285,1,5,0,1,19,1,1,1,0,0.0,0,0,0,0,0,0,0,3,9999999.0,7.0,50.0,0,0,0,1,2
3,2,77.89525725519242,89.11124511951786,0.0,101618.6448943351,1,2,1,0,10,0,1,0,0,0.0,0,0,0,0,0,0,1,2,450000.0,8.0,70.0,0,0,10,1,3
5,2,63.51785650553376,74.24179143409852,9.88435954479576,197101.9749200876,1,3,0,0,16,1,1,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,7.0,60.0,0,0,0,1,3
4,1,71.48012005969461,63.20067109258991,6.3174034763954445,740921.3786107219,1,3,0,0,23,0,0,1,0,0.0,0,1,0,0,1,1,0,2,250000.0,6.0,60.0,4,0,23,0,0
5,4,63.6087476117411,56.76987585047125,7.748088298657825,437910.90096965653,1,1,0,0,7,1,0,1,0,0.0,1,0,0,0,0,0,1,2,600000.0,8.0,0.0,1,0,7,0,0
4,3,83.64486536958805,55.78441783885023,6.1249746745291045,113340.14257954607,1,4,0,0,5,1,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,50.0,3,0,5,0,0
4,4,53.71523477290431,94.69485993039314,9.336155015037274,70118.50973184223,1,4,0,0,1,1,1,1,1,43.603949496449076,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,0,0,0,1,3
4,4,74.8706900021238,87.77841665053235,9.752179306408435,123916.6041835836,2,1,0,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,7.0,60.0,0,0,0,1,3
2,3,74.20126408453318,65.58219016476133,0.0,375748.65646741824,2,5,0,1,23,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,0.0,0,0,23,0,0
5,4,97.63981371555136,56.336934432736484,8.435159293853065,193015.02677028056,2,2,1,0,13,0,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,6.0,50.0,2,0,13,1,3
5,1,56.15042139203057,92.77264726386335,7.008418696912214,384427.39330886246,1,3,0,0,20,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,7.0,70.0,2,2,20,0,0
4,1,94.53321307165932,65.3845232300367,6.894587686502425,243288.60217311518,3,4,0,0,21,1,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,7.0,60.0,1,0,0,0,0
5,3,94.9800786038581,80.45627205593678,8.992618441147728,139383.5312544704,2,3,0,0,3,0,1,1,0,0.0,0,0,0,0,0,0,1,3,600000.0,7.5,60.0,0,2,0,1,3
5,3,68.29323998087511,45.34943065229114,6.906781690666816,116943.99682242985,2,2,1,0,13,1,0,1,1,47.45211790992437,0,0,0,0,0,0,0,1,450000.0,0.0,60.0,0,0,0,0,0
5,3,82.25396457995552,61.52255821889985,7.713053299101931,108929.18998516978,2,1,0,0,16,0,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,7.5,60.0,1,0,16,1,2
4,3,55.19804115209343,72.79769414537888,8.46446512974642,227892.07467881672,2,3,0,0,16,1,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,0.0,3,0,16,0,0
4,2,62.63715721199645,89.22519487815563,9.713881636947029,440680.02586323005,2,2,1,0,21,1,1,1,0,0.0,0,0,0,0,0,0,0,1,9999999.0,7.5,75.0,4,0,0,0,0
3,3,58.95856486670145,92.23445979051047,0.0,72583.81092968672,2,2,1,0,3,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,6,0,0,0,0
5,3,84.3233727319667,50.087329800172824,9.479113734518359,139842.58924506383,2,2,1,0,11,1,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,8.0,80.0,4,0,0,0,0
2,3,61.98732715525345,77.62726019028145,0.0,118026.26662663606,1,1,0,0,9,1,0,1,0,0.0,0,1,0,0,0,0,1,1,250000.0,6.0,50.0,0,0,0,1,3
5,4,90.91171165452712,65.1660118286465,8.937796279705195,139711.0410468729,2,1,0,0,10,1,0,0,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,70.0,4,0,10,0,0
4,3,62.26165776297584,93.9388271520929,5.847311845367216,397178.8005967886,2,2,1,0,14,1,1,1,0,0.0,0,0,1,0,0,0,1,1,450000.0,7.0,60.0,3,0,0,0,0
5,1,69.43195858501164,52.97937064246969,9.496075880031347,239301.18966819547,2,3,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.0,0.0,0,0,0,1,3
4,4,73.28169816920288,79.8419503985078,8.369645777221093,82539.48246306392,2,2,1,0,15,1,1,1,0,0.0,1,0,0,0,0,0,1,3,9999999.0,7.5,0.0,4,2,0,0,0
4,4,53.22988556084326,92.06715385312276,6.103207785622392,211449.27551508008,1,5,0,1,7,1,1,1,0,0.0,0,0,0,0,0,0,0,3,150000.0,0.0,60.0,0,0,0,0,0
4,4,58.875649805926436,90.8255297993115,9.49466458086636,199708.75114726968,2,1,0,0,11,0,0,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,6.0,75.0,6,0,0,1,3
4,3,83.71621302423134,55.851263140934186,5.758357984097864,725686.2891913891,2,3,0,0,11,1,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,0.0,60.0,3,0,11,0,0
4,3,77.04668764031783,65.70885647673023,7.838362660283039,749626.769583556,2,2,1,0,2,1,1,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,7.0,70.0,0,0,0,0,0
5,2,94.52311362724916,81.16164186151195,5.56270055240924,673121.4428366498,2,1,0,0,6,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,0,0,0,0,0
4,4,54.712511832701125,85.74528738467856,6.003426771284962,1170567.6250895376,2,1,0,0,22,0,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,50.0,2,0,0,0,0
2,4,82.12884368770419,84.18090303418066,0.0,240822.90629284614,1,1,0,0,14,1,0,1,0,0.0,0,1,0,0,0,0,0,3,450000.0,7.0,0.0,0,2,0,0,0
4,4,62.16501266303234,97.3709344710851,5.896841458921506,219713.23445874936,2,4,0,0,4,0,0,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,6.0,70.0,0,0,0,0,0
5,1,97.74487884074713,63.9456050257903,7.546284714039443,446266.17952496186,1,1,0,0,10,1,0,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,0.0,50.0,0,0,0,1,2
5,1,77.09813390703368,69.13491250288814,5.251271238485837,190314.4744952726,1,4,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,7.5,60.0,0,2,0,0,0
5,2,91.56378339957664,67.1337257888546,7.631921139762438,704211.8113656119,2,1,0,0,19,1,0,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,0.0,60.0,0,0,0,0,0
5,2,60.196619497962345,89.19075263361356,8.483319132298206,124144.98069045303,1,1,0,0,3,1,0,1,0,0.0,0,0,0,0,0,0,1,2,150000.0,0.0,60.0,0,0,3,1,3
5,3,62.328551436317824,63.11627790604946,5.888154586046925,2040131.9381885163,1,1,0,0,17,0,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,6.0,60.0,3,0,17,0,0
3,1,88.2659644488044,87.34656092583558,0.0,122787.6379746201,1,1,0,0,15,1,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,0.0,0.0,1,0,15,1,3
4,1,76.67570846822946,66.73628124971953,6.475466398495192,382619.2788875635,1,1,0,0,17,1,0,1,1,43.80454473843465,0,0,0,0,0,0,0,1,800000.0,0.0,50.0,6,0,0,0,0
4,4,75.03166797713044,80.76135403757839,5.285624697193554,704152.7866058899,1,2,1,0,23,0,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,7.0,50.0,3,0,23,0,0
3,4,96.41544889347087,82.33165656267107,0.0,1979531.7078291944,2,2,0,0,21,0,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,0.0,50.0,3,2,0,0,0
4,2,54.27199756967809,86.73559891342703,5.46370326158002,426859.780298535,1,3,0,0,4,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,75.0,2,0,4,0,0
4,2,59.9882046153954,93.81315418185386,7.312235801753241,238262.17284465686,2,1,0,0,9,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,0.0,6,0,9,0,0
2,3,74.37873915762516,62.05710130098454,0.0,242986.3710394234,1,3,0,0,16,0,0,1,0,0.0,0,1,0,0,0,0,1,1,450000.0,8.0,50.0,0,0,0,1,3
5,2,96.68389901312494,75.40593738771553,9.570052531046132,444246.79796305567,1,5,0,1,21,1,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,8.5,60.0,2,2,0,0,0
4,1,53.83119010779526,74.03768193610449,5.3375956881987845,378700.516595411,2,2,1,0,18,1,1,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,0.0,50.0,0,2,18,0,0
4,1,61.015506130733584,94.98996724548626,7.090281246757483,1237590.8972060503,2,3,0,0,1,0,1,1,0,0.0,1,0,0,0,0,0,0,1,450000.0,0.0,60.0,3,2,0,0,0
3,4,96.5711802785635,97.90858583784856,0.0,190057.7367819043,2,1,0,0,19,0,0,0,0,0.0,0,0,0,0,0,1,0,2,800000.0,8.0,70.0,0,0,19,1,3
2,4,84.8087451575652,65.1127028392775,0.0,416624.43192631006,2,1,0,0,19,1,0,1,1,56.49593638216288,1,1,0,0,0,0,1,2,450000.0,0.0,60.0,0,0,19,1,2
3,3,62.38000955920335,78.02988485641362,0.0,1229581.1426249973,1,2,0,0,3,0,0,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,0.0,60.0,4,0,0,0,0
5,2,90.54430697285088,61.312386389462404,7.039458773439859,2005662.2852075335,1,2,0,0,2,0,1,1,0,0.0,0,0,0,0,0,0,1,3,600000.0,7.5,60.0,0,2,0,0,0
4,1,90.31375130366551,91.71432286238789,5.701823310437189,121444.83871918969,1,3,0,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,50.0,6,0,0,0,0
2,2,52.637951573318205,58.022229139226546,0.0,687265.6375589778,2,3,0,0,23,0,1,1,0,0.0,0,1,0,0,0,0,0,3,600000.0,7.0,0.0,0,2,0,0,0
5,1,56.45657523291689,97.09474793522139,6.848843868501608,98707.67260124593,2,3,0,0,2,1,1,1,0,0.0,0,1,0,0,0,0,0,1,600000.0,7.5,50.0,0,0,0,0,0
2,2,68.63731473845058,53.03688494328065,0.0,240740.43852564943,1,5,0,1,5,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,70.0,0,0,5,0,0
2,2,84.07623113273775,81.16535567026105,0.0,433646.21208412474,1,3,0,0,9,1,1,1,0,0.0,0,0,0,0,0,0,1,2,150000.0,7.5,60.0,0,0,9,0,0
5,1,97.33369845444821,86.72074841528323,5.354993504519048,441933.89665181586,1,2,1,0,11,1,0,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.0,75.0,4,0,11,0,0
4,2,88.53900538438668,56.88727978011414,7.646389755001669,184903.4892855187,1,1,0,0,20,0,0,1,0,0.0,0,0,0,0,1,0,0,2,800000.0,0.0,50.0,0,0,20,1,2
2,1,78.8660209710639,91.34805159756564,0.0,93304.57080024842,2,3,0,0,11,0,1,1,0,0.0,0,0,1,0,0,0,0,3,250000.0,0.0,70.0,2,2,11,0,0
3,2,80.70668430714599,46.750959449820826,0.0,129669.16093056128,1,2,1,0,21,1,1,1,0,0.0,1,0,0,0,1,0,0,3,250000.0,6.0,50.0,2,0,0,0,0
2,1,97.31387486160281,52.2412706127925,0.0,405401.11912416044,1,2,1,0,3,1,1,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,7.5,50.0,0,2,0,0,0
2,1,60.634214707109464,62.72143299252795,0.0,93060.06119750372,1,3,0,0,5,1,0,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,6.0,70.0,4,0,0,0,0
4,2,59.09638292014777,49.0030747955207,6.78951725454308,442769.69660064974,1,2,1,0,3,0,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.5,0.0,2,0,0,0,0
3,2,64.67567328285806,90.09004297245312,0.0,105719.48688980228,1,2,1,0,11,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,0.0,50.0,0,0,0,1,3
4,3,82.11284013956744,45.59730500021846,7.489390694481569,117196.54251720666,2,2,1,0,14,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,50.0,3,2,14,0,0
2,2,80.27716648549504,74.30350095601479,0.0,207222.4553845626,2,2,1,0,4,0,1,1,0,0.0,0,1,0,0,1,0,0,2,250000.0,6.0,75.0,1,0,4,0,0
